q_err_KP,qdot_err_KP,Tor_HR,Tor_HP,Tor_KP,z_error,Fx_foot,Fy_foot,Fz_foot,IMU_Roll,IMU_Pitch,IMU_Yaw
0.00349,-0.039074,2.74121,2.77114,-4.1621,0.000427,1.9,0.4,4.4,,,
0.0034,-0.042073,2.75857,2.8575,-4.12439,0.000394,1.9,0.4,4.4,,,
0.00336,-0.051519,2.74454,2.77585,-4.1722,0.000398,1.9,0.4,4.4,,,
0.00332,-0.059731,2.77497,2.92125,-4.10425,0.000429,1.9,0.4,4.4,,,
0.00321,-0.063271,2.76989,2.89274,-4.12579,0.000423,1.9,0.4,4.4,,,
0.00316,-0.071827,2.77372,2.90309,-4.1266,0.000426,1.9,0.4,2.9,,,
0.00312,-0.076275,2.79478,2.99988,-4.08306,0.000435,1.6,0.4,2.9,,,
0.003,-0.080717,2.8009,3.02918,-4.07445,0.000456,1.6,0.4,2.9,,,
0.00294,-0.088623,2.81339,3.08288,-4.05356,0.000459,1.6,0.4,2.9,,,
0.00281,-0.086534,2.82491,3.14766,-4.02508,0.000479,1.6,0.4,2.9,,,
0.00274,-0.09343,2.82053,3.11821,-4.04622,0.000509,1.6,0.4,2.9,,,
0.00267,-0.101392,2.82725,3.14314,-4.04037,0.000537,1.6,0.4,2.9,,,
0.00253,-0.1096,2.83519,3.17328,-4.03263,0.000557,1.6,0.4,2.9,,,
0.00239,-0.114001,2.83993,3.19336,-4.02849,0.000576,1.6,0.4,2.9,,,
0.00255,-0.122539,2.84225,3.19765,-4.02931,0.000644,1.6,0.4,2.9,,,
0.00216,-0.126459,2.84265,3.19219,-4.04499,0.000624,1.6,0.4,1.4,,,
0.00201,-0.135337,2.83795,3.15852,-4.06682,0.000614,1.5,0.4,1.4,,,
0.00191,-0.133509,2.84075,3.17879,-4.06039,0.000643,1.5,0.4,1.4,,,
0.00175,-0.135297,2.84121,3.18057,-4.066,0.000661,1.5,0.4,1.4,,,
0.00159,-0.148996,2.80921,2.99882,-4.16816,0.000651,1.5,0.4,1.4,,,
0.00142,-0.157968,2.79781,2.9295,-4.21068,0.000669,1.5,0.4,1.4,,,
0.00132,-0.158612,2.79741,2.92931,-4.21595,0.000669,1.5,0.4,1.4,,,
0.00114,-0.16099,2.7926,2.90349,-4.23513,0.000686,1.5,0.4,1.4,,,
0.00096,-0.167398,2.78274,2.84557,-4.27211,0.000676,1.5,0.4,1.4,,,
0.00078,-0.172869,2.77352,2.79261,-4.30544,0.000692,1.5,0.4,1.4,,,
0.0006,-0.18255,2.7625,2.72346,-4.34913,0.000682,1.5,0.4,1.4,,,
0.00041,-0.182508,2.76237,2.72532,-4.353,0.000699,1.5,0.4,1.4,,,
0.00021,-0.192994,2.77077,2.75347,-4.347,0.000687,1.5,0.4,1.4,,,
2E-05,-0.204706,2.7665,2.71563,-4.37419,0.000703,1.5,0.4,1.4,,,
-0.00018,-0.210624,2.7637,2.69408,-4.39222,0.000718,1.5,0.4,1.4,,,
-0.00039,-0.202807,2.78311,2.80709,-4.33762,0.000734,1.5,0.4,1.4,,,
-0.00059,-0.222282,2.78098,2.76748,-4.3682,0.00075,1.5,0.4,1.4,,,
-0.0008,-0.213524,2.79384,2.84861,-4.32972,0.000764,1.5,0.4,1.4,,,
-0.00102,-0.223756,2.79183,2.82415,-4.35022,0.00078,1.5,0.4,1.4,,,
-0.00124,-0.227049,2.79342,2.82888,-4.35399,0.000795,1.5,0.4,1.4,,,
-0.00146,-0.231346,2.79372,2.82542,-4.36221,0.000809,1.5,0.4,1.4,,,
-0.00174,-0.228855,2.79814,2.85301,-4.35361,0.000814,1.5,0.4,1.4,,,
-0.00196,-0.234615,2.79632,2.83664,-4.36826,0.000828,1.5,0.4,1.4,,,
-0.00219,-0.238732,2.79572,2.82869,-4.37889,0.000842,1.5,0.4,1.4,,,
-0.00242,-0.247701,2.79159,2.79515,-4.40376,0.000856,1.5,0.4,1.4,,,
-0.00266,-0.254725,2.78856,2.77019,-4.42373,0.00087,1.5,0.4,1.4,,,
-0.00296,-0.25923,2.78716,2.75693,-4.43786,0.000874,1.5,0.4,1.4,,,
-0.00321,-0.256347,2.79054,2.7804,-4.42989,0.000886,1.5,0.4,1.4,,,
-0.00345,-0.274437,2.77971,2.69808,-4.48229,0.0009,1.5,0.4,1.4,,,
-0.00376,-0.268295,2.78539,2.73784,-4.46645,0.000903,1.5,0.4,1.4,,,
-0.00402,-0.276538,2.78077,2.70326,-4.49112,0.000915,1.5,0.4,2.9,,,
-0.00427,-0.284759,2.77657,2.67012,-4.51576,0.000928,1.8,0.4,2.9,,,
-0.00459,-0.279756,2.78131,2.70317,-4.50364,0.00093,1.8,0.4,2.9,,,
-0.00486,-0.283665,2.77952,2.68968,-4.51637,0.000942,1.8,0.4,2.9,,,
-0.00518,-0.291072,2.77577,2.65938,-4.54012,0.000945,1.8,0.4,2.9,,,
-0.00545,-0.291327,2.77646,2.66423,-4.5425,0.000956,1.8,0.4,2.9,,,
-0.00572,-0.29102,2.77794,2.67322,-4.5433,0.000967,1.8,0.4,2.9,,,
-0.00606,-0.301552,2.77187,2.62643,-4.57617,0.000969,1.8,0.4,2.9,,,
-0.00634,-0.307277,2.76876,2.6028,-4.59461,0.000981,1.8,0.4,2.9,,,
-0.00668,-0.303386,2.7726,2.62913,-4.58633,0.000981,1.8,0.4,2.9,,,
-0.00695,-0.323625,2.75955,2.53181,-4.64639,0.000993,1.8,0.4,2.9,,,
-0.00706,-0.328404,2.75735,2.51576,-4.65907,0.001032,1.8,0.4,2.9,,,
-0.00759,-0.331523,2.7569,2.50644,-4.67453,0.001004,1.8,0.4,2.9,,,
-0.00794,-0.323153,2.76252,2.5497,-4.65383,0.001005,1.8,0.4,2.9,,,
-0.00824,-0.331872,2.75748,2.51124,-4.68118,0.001015,1.8,0.4,2.9,,,
-0.0086,-0.343009,2.75095,2.46037,-4.71643,0.001015,1.8,0.4,2.9,,,
-0.00896,-0.333488,2.75821,2.51275,-4.69262,0.001015,1.8,0.4,1.4,,,
-0.00926,-0.344365,2.75148,2.46235,-4.72627,0.001025,1.5,0.4,1.4,,,
-0.00963,-0.353147,2.74652,2.4231,-4.75493,0.001024,1.5,0.4,1.4,,,
-0.00994,-0.34539,2.75252,2.46665,-4.73532,0.001034,1.5,0.4,1.4,,,
-0.01031,-0.349915,2.75025,2.44807,-4.75223,0.001033,1.5,0.4,1.4,,,
-0.01062,-0.349992,2.75087,2.45177,-4.75513,0.001042,1.5,0.4,1.4,,,
-0.011,-0.369089,2.73886,2.36001,-4.81347,0.001041,1.5,0.4,1.4,,,
-0.01138,-0.364522,2.74254,2.38602,-4.80444,0.00104,1.5,0.4,1.4,,,
-0.01176,-0.367629,2.74107,2.37382,-4.81716,0.001038,1.5,0.4,1.4,,,
-0.01209,-0.372545,2.73831,2.35236,-4.83439,0.001047,1.5,0.4,1.4,,,
-0.01247,-0.376329,2.73668,2.33762,-4.84909,0.001045,1.5,0.4,1.4,,,
-0.01286,-0.379367,2.73514,2.32478,-4.862,0.001044,1.5,0.4,1.4,,,
-0.01326,-0.396579,2.72404,2.24097,-4.91523,0.001042,1.5,0.4,1.4,,,
-0.01364,-0.389222,2.7296,2.28068,-4.89849,0.00104,1.5,0.4,1.4,,,
-0.01398,-0.394981,2.72635,2.25512,-4.91803,0.001047,1.5,0.4,1.4,,,
-0.01438,-0.397261,2.72557,2.24686,-4.92895,0.001045,1.5,0.4,1.4,,,
-0.01478,-0.395608,2.72728,2.25784,-4.92834,0.001043,1.5,0.4,1.4,,,
-0.01519,-0.405902,2.72073,2.20792,-4.96229,0.00104,1.5,0.4,1.4,,,
-0.01559,-0.405764,2.72133,2.21069,-4.9664,0.001037,1.5,0.4,1.4,,,
-0.016,-0.406504,2.72145,2.20952,-4.97276,0.001035,1.5,0.4,1.4,,,
-0.01641,-0.406257,2.72211,2.21264,-4.97663,0.001031,1.5,0.4,1.4,,,
-0.01683,-0.414166,2.71722,2.17451,-5.00388,0.001029,1.5,0.4,1.4,,,
-0.01718,-0.419309,2.71432,2.15132,-5.02199,0.001035,1.5,0.4,1.4,,,
-0.0176,-0.414175,2.71839,2.17957,-5.01205,0.001032,1.5,0.4,1.4,,,
-0.01802,-0.411637,2.72167,2.19961,-5.00611,0.001055,1.5,0.4,1.4,,,
-0.01844,-0.426788,2.71569,2.14388,-5.04482,0.001052,1.5,0.4,1.4,,,
-0.01887,-0.427895,2.7152,2.13877,-5.05311,0.001047,1.5,0.4,1.4,,,
-0.01929,-0.429099,2.71468,2.13331,-5.0617,0.001044,1.5,0.4,1.4,,,
-0.01972,-0.425464,2.71766,2.15332,-5.05589,0.001039,1.5,0.4,1.4,,,
-0.02015,-0.428663,2.71581,2.13809,-5.07001,0.001036,1.5,0.4,1.4,,,
-0.02058,-0.425099,2.71849,2.15637,-5.06507,0.001031,1.5,0.4,1.4,,,
-0.02096,-0.411485,2.72814,2.22671,-5.02986,0.001036,1.5,0.4,1.4,,,
-0.02139,-0.426939,2.71819,2.14998,-5.07942,0.001031,1.5,0.4,1.4,,,
-0.02176,-0.430299,2.71619,2.13385,-5.09314,0.001035,1.5,0.4,1.4,,,
-0.0222,-0.412402,2.7241,2.20125,-5.05986,0.001003,1.5,0.4,1.4,,,
-0.02258,-0.411919,2.72427,2.20254,-5.06295,0.001008,1.5,0.4,1.4,,,
-0.02273,-0.397963,2.73396,2.27566,-5.02347,0.00105,1.5,0.4,1.4,,,
-0.02335,-0.400109,2.73432,2.26959,-5.03774,0.001017,1.5,0.4,1.4,,,
-0.02374,-0.405865,2.72949,2.23629,-5.05843,0.001021,1.5,0.4,1.4,,,
-0.02413,-0.398661,2.73517,2.27534,-5.04185,0.001025,1.5,0.4,1.4,,,
-0.02452,-0.398951,2.73528,2.27432,-5.04734,0.001028,1.5,0.4,1.4,,,
-0.02491,-0.39747,2.7368,2.28329,-5.04719,0.001032,1.5,0.4,1.4,,,
-0.02531,-0.384774,2.74575,2.34795,-5.01529,0.001036,1.5,0.4,1.4,,,
-0.0257,-0.394849,2.73924,2.29745,-5.04887,0.001039,1.5,0.4,1.4,,,
-0.02604,-0.387775,2.7444,2.33439,-5.03186,0.001052,1.5,0.4,1.4,,,
-0.02644,-0.390339,2.74288,2.32223,-5.04419,0.001054,1.5,0.4,1.4,,,
-0.02684,-0.384274,2.7467,2.35214,-5.03163,0.001058,1.5,0.4,1.4,,,
-0.02718,-0.376818,2.75206,2.39061,-5.01363,0.00107,1.5,0.4,1.4,,,
-0.02753,-0.381187,2.74957,2.36975,-5.0301,0.001082,1.5,0.4,1.4,,,
-0.02792,-0.367521,2.75943,2.44009,-4.99536,0.001085,1.5,0.4,1.4,,,
-0.02827,-0.372919,2.7558,2.41218,-5.01481,0.001097,1.5,0.4,1.4,,,
-0.02862,-0.362528,2.76328,2.46566,-4.98885,0.001109,1.5,0.4,1.4,,,
-0.02896,-0.370579,2.75844,2.42681,-5.01537,0.001121,1.5,0.4,1.4,,,
-0.02932,-0.364525,2.76279,2.45741,-5.00218,0.001133,0.2,-0.1,1.4,,,
-0.02967,-0.350323,2.77281,2.52991,-4.96509,0.001144,0.2,-0.1,1.4,,,
-0.03002,-0.357029,2.76872,2.49695,-4.98815,0.001156,0.2,-0.1,1.4,,,
-0.03037,-0.362926,2.76504,2.46737,-5.00923,0.001167,0.2,-0.1,1.4,,,
-0.03067,-0.355459,2.77038,2.50576,-4.99055,0.001188,0.2,-0.1,1.4,,,
-0.03103,-0.360097,2.76791,2.4838,-5.0081,0.001199,0.2,-0.1,1.4,,,
-0.03139,-0.347082,2.77684,2.54885,-4.97484,0.00121,0.2,-0.1,1.4,,,
-0.03168,-0.337307,2.78365,2.59838,-4.94964,0.00123,0.2,-0.1,1.4,,,
-0.03204,-0.348481,2.77681,2.54354,-4.98596,0.00124,0.2,-0.1,1.4,,,
-0.03234,-0.339974,2.78265,2.58614,-4.96444,0.00126,0.2,-0.1,1.4,,,
-0.03264,-0.342268,2.78156,2.57542,-4.97446,0.001281,0.2,-0.1,1.4,,,
-0.033,-0.340305,2.78346,2.58623,-4.97297,0.001291,0.2,-0.1,1.4,,,
-0.03331,-0.33773,2.7853,2.59882,-4.96849,0.00131,0.2,-0.1,1.4,,,
-0.03361,-0.339039,2.78483,2.59276,-4.97577,0.00133,0.2,-0.1,1.4,,,
-0.03398,-0.336451,2.78723,2.60702,-4.97226,0.001341,0.2,-0.1,1.4,,,
-0.03429,-0.348172,2.77944,2.54737,-5.00905,0.00136,0.2,-0.1,1.4,,,
-0.0346,-0.332673,2.79008,2.62493,-4.96832,0.001379,0.2,-0.1,1.4,,,
-0.03491,-0.340848,2.78515,2.58503,-4.99472,0.001398,0.2,-0.1,0,,,
-0.03522,-0.335401,2.789,2.61183,-4.98278,0.001417,0,0,0,,,
-0.03558,-0.340855,2.78591,2.58495,-5.00269,0.001427,0,0,0,,,
-0.03589,-0.33884,2.78728,2.59398,-4.99999,0.001446,0,0,0,,,
-0.0362,-0.328015,2.79475,2.64771,-4.97274,0.001465,0,0,0,,,
-0.03651,-0.330757,2.79337,2.63449,-4.98371,0.001484,0,0,0,,,
-0.03683,-0.326253,2.79654,2.65611,-4.97456,0.001502,0,0,0,,,
-0.03678,-0.321889,2.79866,2.67647,-4.95959,0.001576,0,0,0,,,
-0.03746,-0.322934,2.80209,2.68299,-4.97184,0.001538,0,0,0,,,
-0.03777,-0.330017,2.79426,2.6336,-4.99575,0.001557,0,0,0,,,
-0.03803,-0.324215,2.79892,2.66479,-4.98146,0.001585,0,0,0,,,
-0.03835,-0.324322,2.79955,2.66535,-4.98532,0.001603,0,0,0,,,
-0.03867,-0.328794,2.79663,2.64136,-5.00196,0.00162,0,0,0,,,
-0.03897,-0.322108,2.80138,2.67436,-4.9861,0.001639,0,0,0,,,
-0.03929,-0.329049,2.79693,2.63838,-5.00985,0.001656,0,0,0,,,
-0.03955,-0.317453,2.80456,2.6947,-4.97933,0.001684,0,0,0,,,
-0.03987,-0.320608,2.80327,2.68033,-4.99169,0.001701,0,0,0,,,
-0.04019,-0.317179,2.80549,2.69519,-4.98581,0.001719,0,0,0,,,
-0.04045,-0.314642,2.80724,2.7068,-4.98095,0.001746,0,0,0,,,
-0.04077,-0.317654,2.80579,2.69177,-4.99355,0.001763,0,0,0,,,
-0.04109,-0.303854,2.81488,2.7584,-4.95773,0.001781,0,0,0,,,
-0.04135,-0.298104,2.81868,2.78561,-4.94373,0.001807,0,0,0,,,
-0.04162,-0.307607,2.81276,2.73787,-4.97399,0.001833,0,0,0,,,
-0.04193,-0.298295,2.81946,2.78439,-4.95077,0.00185,0,0,0,,,
-0.04219,-0.300101,2.81806,2.77284,-4.95871,0.001876,0,0,0,,,
-0.04245,-0.299111,2.81896,2.77686,-4.95899,0.001904,0,0,0,,,
-0.04271,-0.288229,2.8264,2.83046,-4.93038,0.00193,0,0,0,,,
-0.04304,-0.290114,2.82553,2.82005,-4.93983,0.001946,0,0,0,,,
-0.0433,-0.308171,2.81353,2.7278,-4.9943,0.001972,0,0,0,,,
-0.04356,-0.296963,2.82127,2.78321,-4.96479,0.001998,0,0,0,,,
-0.04382,-0.283923,2.82983,2.84595,-4.93064,0.002024,0,0,0,,,
-0.04409,-0.292633,2.82449,2.80226,-4.95811,0.00205,0,0,0,,,
-0.0444,-0.288122,2.82773,2.82312,-4.94931,0.002067,0,0,0,,,
-0.04466,-0.281494,2.83171,2.85251,-4.9332,0.002092,0,0,0,,,
-0.04493,-0.282841,2.83125,2.84549,-4.93964,0.002117,0,0,0,,,
-0.04519,-0.291197,2.82589,2.80215,-4.96673,0.002143,0,0,0,,,
-0.04545,-0.278471,2.83439,2.86394,-4.93292,0.002168,0,0,0,,,
-0.04571,-0.290682,2.82665,2.80206,-4.97075,0.002194,0,0,0,,,
-0.04597,-0.295165,2.82379,2.77767,-4.98678,0.002219,0,0,0,,,
-0.04624,-0.281514,2.83284,2.84376,-4.95033,0.002245,0,0,0,,,
-0.0465,-0.283596,2.83151,2.83107,-4.95949,0.002269,0,0,0,,,
-0.04676,-0.291184,2.82675,2.79178,-4.98411,0.002295,0,0,0,,,
-0.04701,-0.280035,2.83415,2.84528,-4.95484,0.00232,0,0,0,,,
-0.04727,-0.285944,2.83034,2.81357,-4.97495,0.002345,0,0,0,,,
-0.04759,-0.293974,2.82563,2.77296,-5.00148,0.002361,0,0,0,,,
-0.04785,-0.298624,2.82214,2.74544,-5.01798,0.002385,0,0,0,,,
-0.04811,-0.293802,2.82544,2.76742,-5.00711,0.002411,0,0,0,,,
-0.04837,-0.292442,2.82651,2.77241,-5.00584,0.002436,0,0,0,,,
-0.04869,-0.289713,2.82846,2.78335,-5.00218,0.002452,0,0,0,,,
-0.04853,-0.300816,2.81946,2.72226,-5.02998,0.00254,0,0,0,,,
-0.04921,-0.300692,2.82465,2.73686,-5.03926,0.002501,0,0,0,,,
-0.04951,-0.296617,2.82325,2.73772,-5.03156,0.002517,0,0,0,,,
-0.04977,-0.280923,2.83379,2.81417,-4.98929,0.002541,0,0,0,,,
-0.05003,-0.29131,2.82721,2.76047,-5.02221,0.002566,0,0,0,,,
-0.05028,-0.284886,2.83134,2.7893,-5.00674,0.002591,0,0,0,,,
-0.05054,-0.270914,2.84039,2.85564,-4.96937,0.002616,0,0,0,,,
-0.05079,-0.275865,2.83714,2.82796,-4.98673,0.00264,0,0,0,,,
-0.05105,-0.270081,2.84094,2.85401,-4.97277,0.002664,0,0,0,,,
-0.0513,-0.27558,2.83733,2.82356,-4.99168,0.002689,0,0,0,,,
-0.05155,-0.265711,2.8436,2.86891,-4.96633,0.002713,0,0,0,,,
-0.05173,-0.261128,2.84636,2.88835,-4.95486,0.002747,0,0,0,,,
-0.05198,-0.258966,2.84811,2.8973,-4.95185,0.002771,0,0,0,,,
-0.05223,-0.268568,2.84198,2.84723,-4.98188,0.002795,0,0,0,,,
-0.05248,-0.255884,2.84999,2.90606,-4.94844,0.00282,0,0,0,,,
-0.05273,-0.263508,2.8473,2.87644,-4.96749,0.002844,0,0,0,,,
-0.05298,-0.262261,2.84805,2.87923,-4.96675,0.002868,0,0,0,,,
-0.05323,-0.264657,2.84649,2.86417,-4.97643,0.002893,0,0,0,,,
-0.05347,-0.275809,2.83939,2.80631,-5.01115,0.002918,0,0,0,,,
-0.05372,-0.263715,2.84698,2.86194,-4.97935,0.002942,0,0,0,,,
-0.05395,-0.260197,2.84914,2.87563,-4.97208,0.002966,0,0,0,,,
-0.05419,-0.269405,2.84327,2.82717,-5.0012,0.00299,0,0,0,,,
-0.05444,-0.273053,2.84091,2.80582,-5.01441,0.003015,0,0,0,,,
-0.05468,-0.268072,2.84397,2.82651,-5.00291,0.003039,0,0,0,,,
-0.05492,-0.26914,2.84323,2.81766,-5.00871,0.003062,0,0,0,,,
-0.05515,-0.28059,2.83596,2.75818,-5.04419,0.003087,0,0,0,,,
-0.05545,-0.27906,2.83707,2.76234,-5.04347,0.003102,0,0,0,,,
-0.05569,-0.27247,2.84064,2.78878,-5.02729,0.003127,0,0,0,,,
-0.05592,-0.262607,2.84685,2.83347,-5.00177,0.003151,0,0,0,,,
-0.05616,-0.271726,2.84104,2.78524,-5.03052,0.003175,0,0,0,,,
-0.05638,-0.265961,2.84455,2.8094,-5.01669,0.003199,0,0,0,,,
-0.05667,-0.257564,2.84995,2.84679,-4.99624,0.003215,0,0,0,,,
-0.0569,-0.268531,2.84249,2.78755,-5.03021,0.003239,0,0,0,,,
-0.05713,-0.256853,2.84979,2.84078,-4.99941,0.003264,0,0,0,,,
-0.05736,-0.258747,2.84849,2.82754,-5.00741,0.003287,0,0,0,,,
-0.05759,-0.248642,2.85467,2.87254,-4.98107,0.003311,0,0,0,,,
-0.05781,-0.256439,2.84968,2.83056,-5.00592,0.003336,0,0,0,,,
-0.05809,-0.253604,2.85156,2.84064,-5.00128,0.003351,0,0,0,,,
-0.05832,-0.252145,2.85184,2.84159,-4.9996,0.003375,0,0,0,,,
-0.05853,-0.253189,2.85117,2.8328,-5.00508,0.003401,0,0,0,,,
-0.05875,-0.24729,2.8547,2.85716,-4.99067,0.003425,0,0,0,,,
-0.0586,-0.251535,2.85047,2.82965,-4.9996,0.003501,0,0,0,,,
-0.05924,-0.250315,2.85571,2.84593,-5.00527,0.003464,0,0,0,,,
-0.05946,-0.245904,2.85412,2.84655,-4.99486,0.003489,0,0,0,,,
-0.05967,-0.250674,2.85187,2.82248,-5.01092,0.003513,0,0,0,,,
-0.05988,-0.25217,2.85079,2.81086,-5.01756,0.003538,0,0,0,,,
-0.06015,-0.256808,2.848,2.7844,-5.0341,0.003554,0,0,0,,,
-0.06036,-0.256691,2.84744,2.77868,-5.03605,0.003578,0,0,0,,,
-0.06063,-0.266092,2.84181,2.72958,-5.06618,0.003594,0,0,0,,,
-0.06082,-0.253232,2.84913,2.78547,-5.03163,0.003619,0,0,0,,,
-0.06102,-0.244259,2.85461,2.8248,-5.0082,0.003643,0,0,0,,,
-0.06129,-0.257918,2.84625,2.75463,-5.05043,0.003659,0,0,0,,,
-0.06149,-0.25022,2.85036,2.78545,-5.03056,0.003684,0,0,0,,,
-0.06174,-0.241634,2.85582,2.8232,-5.0091,0.0037,0,0,0,,,
-0.06194,-0.24297,2.85434,2.81027,-5.01503,0.003724,0,0,0,,,
-0.06214,-0.236162,2.85846,2.83897,-4.99766,0.00375,0,0,0,,,
-0.06239,-0.234422,2.85958,2.84312,-4.9957,0.003766,0,0,0,,,
-0.06258,-0.233883,2.85924,2.83917,-4.99618,0.003791,0,0,0,,,
-0.06276,-0.232478,2.86004,2.84172,-4.99418,0.003815,0,0,0,,,
-0.06301,-0.230125,2.86152,2.84876,-4.99038,0.003832,0,0,0,,,
-0.06319,-0.228011,2.86215,2.85234,-4.98626,0.003857,0,0,0,,,
-0.06338,-0.22419,2.86441,2.86647,-4.97726,0.003882,0,0,0,,,
-0.06362,-0.217134,2.86877,2.89611,-4.95991,0.003899,0,0,0,,,
-0.0638,-0.222952,2.86453,2.86142,-4.9784,0.003924,0,0,0,,,
-0.06404,-0.223069,2.86461,2.85693,-4.98151,0.003941,0,0,0,,,
-0.06421,-0.225531,2.86243,2.83842,-4.99033,0.003966,0,0,0,,,
-0.06445,-0.233242,2.85787,2.79734,-5.01511,0.003983,0,0,0,,,
-0.06462,-0.229102,2.85974,2.81063,-5.00498,0.004008,0,0,0,,,
-0.06484,-0.231112,2.85865,2.79694,-5.01338,0.004025,0,0,0,,,
-0.06506,-0.227986,2.86011,2.80567,-5.00703,0.004041,0,0,0,,,
-0.06529,-0.234763,2.85567,2.76725,-5.02899,0.004059,0,0,0,,,
-0.06551,-0.241519,2.85124,2.72894,-5.05084,0.004076,0,0,0,,,
-0.06573,-0.235738,2.85442,2.75084,-5.0368,0.004093,0,0,0,,,
-0.06589,-0.231524,2.85645,2.76492,-5.02625,0.004119,0,0,0,,,
-0.06611,-0.23352,2.85536,2.7512,-5.03441,0.004136,0,0,0,,,
-0.06632,-0.224544,2.86036,2.78794,-5.01112,0.004154,0,0,0,,,
-0.06654,-0.214285,2.86624,2.83124,-4.98411,0.004171,0,0,0,,,
-0.06675,-0.214349,2.86587,2.82501,-4.98662,0.004189,0,0,0,,,
-0.06694,-0.219084,2.86268,2.79639,-5.00244,0.004206,0,0,0,,,
-0.06709,-0.202046,2.87242,2.87178,-4.95498,0.004232,0,0,0,,,
-0.06729,-0.205955,2.87018,2.84891,-4.96839,0.00425,0,0,0,,,
-0.06749,-0.197872,2.87461,2.88123,-4.94743,0.004268,0,0,0,,,
-0.06727,-0.197827,2.87278,2.87319,-4.94274,0.004345,0,0,0,,,
-0.06783,-0.195625,2.87828,2.89235,-4.94441,0.004313,0,0,0,,,
-0.06802,-0.190606,2.87741,2.89644,-4.93193,0.004331,0,0,0,,,
-0.06816,-0.197383,2.87348,2.86048,-4.9524,0.004358,0,0,0,,,
-0.06834,-0.193586,2.87587,2.87446,-4.94352,0.004376,0,0,0,,,
-0.06853,-0.196807,2.87349,2.85268,-4.95466,0.004394,0,0,0,,,
-0.06872,-0.189419,2.87759,2.88204,-4.93541,0.004413,0,0,0,,,
-0.06883,-0.199662,2.87092,2.8269,-4.9656,0.00444,0,0,0,,,
-0.06901,-0.188745,2.87757,2.87483,-4.93618,0.004459,0,0,0,,,
-0.06918,-0.189598,2.87661,2.86439,-4.94038,0.004478,0,0,0,,,
-0.06936,-0.187482,2.87755,2.86856,-4.93604,0.004496,0,0,0,,,
-0.06953,-0.175601,2.88432,2.91932,-4.90372,0.004516,0,0,0,,,
-0.0697,-0.183732,2.87913,2.87461,-4.92861,0.004535,0,0,0,,,
-0.06987,-0.178308,2.88204,2.89456,-4.91468,0.004554,0,0,0,,,
-0.07003,-0.182489,2.87922,2.86872,-4.92818,0.004573,0,0,0,,,
-0.07019,-0.18659,2.87645,2.84328,-4.94141,0.004593,0,0,0,,,
-0.07035,-0.17443,2.88337,2.89533,-4.90807,0.004612,0,0,0,,,
-0.0705,-0.165679,2.88826,2.93113,-4.88445,0.004632,0,0,0,,,
-0.07065,-0.170685,2.88495,2.90141,-4.90013,0.004652,0,0,0,,,
-0.0708,-0.164482,2.88832,2.92507,-4.8837,0.004672,0,0,0,,,
-0.07095,-0.167103,2.88644,2.90674,-4.89246,0.004692,0,0,0,,,
-0.07109,-0.165494,2.88708,2.90855,-4.88908,0.004712,0,0,0,,,
-0.07124,-0.155686,2.89258,2.94936,-4.86219,0.004732,0,0,0,,,
-0.07138,-0.158371,2.89067,2.93077,-4.871,0.004752,0,0,0,,,
-0.07151,-0.164466,2.88674,2.89599,-4.88952,0.004773,0,0,0,,,
-0.07165,-0.156346,2.89124,2.92879,-4.86732,0.004793,0,0,0,,,
-0.07178,-0.151937,2.89353,2.94395,-4.85569,0.004814,0,0,0,,,
-0.07191,-0.147812,2.89566,2.95778,-4.84482,0.004835,0,0,0,,,
-0.07202,-0.147939,2.89528,2.95142,-4.84607,0.004856,0,0,0,,,
-0.07215,-0.15641,2.88997,2.90549,-4.87114,0.004876,0,0,0,,,
-0.07227,-0.131235,2.90452,3.01923,-4.7999,0.004898,0,0,0,,,
-0.07238,-0.133535,2.90286,3.00261,-4.80722,0.004919,0,0,0,,,
-0.0725,-0.143637,2.8966,2.94901,-4.8368,0.004941,0,0,0,,,
-0.07261,-0.140187,2.89834,2.95971,-4.82756,0.004962,0,0,0,,,
-0.07278,-0.119965,2.91015,3.05016,-4.77127,0.004976,0,0,0,,,
-0.07282,-0.1274,2.90485,3.00737,-4.79207,0.005005,0,0,0,,,
-0.07299,-0.11737,2.91118,3.0516,-4.76486,0.00502,0,0,0,,,
-0.07309,-0.124018,2.90644,3.01241,-4.78427,0.005041,0,0,0,,,
-0.07318,-0.108631,2.91529,3.08009,-4.74064,0.005064,0,0,0,,,
-0.07327,-0.118554,2.90918,3.02757,-4.76935,0.005086,0,0,0,,,
-0.07336,-0.103255,2.91786,3.09443,-4.72585,0.005108,0,0,0,,,
-0.07345,-0.110619,2.91326,3.05409,-4.74713,0.005131,0,0,0,,,
-0.07317,-0.100377,2.91541,3.08351,-4.71904,0.005178,0,0,0,,,
-0.07361,-0.097346,2.92023,3.10216,-4.71644,0.005151,0,0,0,,,
-0.07369,-0.089802,2.92134,3.12063,-4.69447,0.005174,0,0,0,,,
-0.07377,-0.094094,2.91922,3.09752,-4.70678,0.005197,0,0,0,,,
-0.07378,-0.075084,2.90823,3.07373,-4.70751,0.005203,0,0,0,,,
-0.07385,-0.083375,2.89746,3.00103,-4.74562,0.005226,0,0,0,,,
-0.07391,-0.070716,2.90546,3.05991,-4.70694,0.00525,0,0,0,,,
-0.07397,-0.071698,2.90452,3.04945,-4.70978,0.005273,0,0,0,,,
