KP_q_error,KP_q_dot_error,z_error,HR_Torque,HP_Torque,KP_Torque,Fx,Fy,Fz,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
0.00538,0.318669,0.000105,2.8251,1.02789,5.26052,-0.1,-1.3,0,0.000240624,1.88375,-1.81786,-0.00120312,0,0.133065,0.000297859,1.88321,-1.81248,-0.000180014,-0.0317495,0.451734,-0.341807,0.100049,-0.205147,-0.343306,0.100061,-0.205042
0.00572,0.316496,0.00011,2.82307,0.984859,5.27144,-0.1,-1.3,0,0.000240624,1.88375,-1.81774,-0.00120312,0,0.148766,0.000297679,1.88318,-1.81202,-0.000185393,-0.0327494,0.465262,-0.341843,0.100049,-0.20514,-0.343437,0.100061,-0.20503
0.00601,0.328467,0.000114,2.8239,0.987613,5.32183,-0.1,-1.3,0,0.000240624,1.88375,-1.81756,-0.00114297,0,0.15033,0.000297495,1.88314,-1.81155,-0.000190767,-0.033778,0.478797,-0.341897,0.100049,-0.205131,-0.343571,0.100061,-0.205017
0.00632,0.32364,0.000119,2.82138,0.93411,5.3244,-0.1,-1.3,0,0.000240624,1.88375,-1.81738,-0.00120312,0,0.168678,0.000297305,1.88311,-1.81106,-0.000196135,-0.0348098,0.492318,-0.341951,0.100049,-0.205122,-0.343709,0.100061,-0.205003
0.00664,0.329504,0.000122,2.82111,0.916803,5.35774,-0.1,-1.3,0,0.000240624,1.88375,-1.8172,-0.00120312,0,0.176318,0.00029711,1.88307,-1.81056,-0.000201495,-0.0358448,0.505822,-0.342005,0.100049,-0.205112,-0.343851,0.100061,-0.20499
0.00698,0.33409,0.000128,2.82043,0.895113,5.38761,-0.1,-1.3,0,0.000240624,1.88375,-1.81702,-0.00114297,0,0.185221,0.000296909,1.88303,-1.81004,-0.000206848,-0.0368828,0.519311,-0.342059,0.100049,-0.205103,-0.343997,0.100061,-0.204975
0.00733,0.3466,0.000133,2.82177,0.900656,5.44037,-0.1,-1.3,0,0.000240624,1.88375,-1.81684,-0.00120312,0,0.186183,0.000296704,1.88299,-1.80951,-0.000212193,-0.0379239,0.532783,-0.342113,0.100049,-0.205094,-0.344147,0.100061,-0.204961
0.00769,0.355122,0.000138,2.822,0.892512,5.48189,-0.1,-1.3,0,0.000240624,1.88375,-1.81666,-0.00114297,0,0.191116,0.000296493,1.88295,-1.80897,-0.00021753,-0.0389681,0.546238,-0.342167,0.100049,-0.205084,-0.3443,0.100061,-0.204946
0.00806,0.358934,0.000144,2.82128,0.868479,5.51015,-0.1,-1.3,0,0.000240624,1.88375,-1.81648,-0.00114297,0,0.200741,0.000296277,1.8829,-1.80842,-0.000222859,-0.0400151,0.559675,-0.342221,0.100049,-0.205075,-0.344458,0.100061,-0.204931
0.00839,0.357498,0.000168,2.82155,0.835283,5.52734,-0.1,-1.3,0,0.000240624,1.88369,-1.81624,-0.00120312,-0.00114297,0.215599,0.000296055,1.88286,-1.80785,-0.00022816,-0.0410648,0.573097,-0.34228,0.100049,-0.205083,-0.344619,0.100061,-0.204915
0.0088,0.37192,0.000174,2.8232,0.847865,5.58654,-0.1,-1.3,0,0.000240624,1.88369,-1.81606,-0.00114297,-0.00120312,0.214577,0.000295828,1.88281,-1.80726,-0.000233472,-0.0421176,0.586497,-0.342334,0.100049,-0.205073,-0.344783,0.100061,-0.204899
0.00915,0.369302,0.000199,2.8233,0.811184,5.60095,-0.1,-1.3,0,0.000240624,1.88363,-1.81582,-0.00120312,-0.00240624,0.230578,0.000295597,1.88276,-1.80667,-0.000238755,-0.0431729,0.59988,-0.342394,0.100049,-0.205082,-0.344952,0.100061,-0.204883
0.00953,0.387505,0.000203,2.85429,0.961487,5.73636,-0.1,-1.3,0,0.000240624,1.88363,-1.81558,-0.00120312,-0.0218968,0.225766,0.000295359,1.88272,-1.80605,-0.000244053,-0.0442657,0.613271,-0.342466,0.100049,-0.205069,-0.345124,0.100061,-0.204866
0.00991,0.398351,0.000207,2.85461,0.957697,5.7835,-0.1,-1.3,0,0.000240624,1.88363,-1.81534,-0.00114297,-0.021596,0.228292,0.000295117,1.88267,-1.80543,-0.000249341,-0.0453627,0.626643,-0.342538,0.100049,-0.205056,-0.3453,0.10006,-0.204849
0.01031,0.399282,0.000232,2.86086,0.957,5.82055,-0.1,-1.3,0,0.000240624,1.88357,-1.8151,-0.00120312,-0.0262882,0.240685,0.000294869,1.88262,-1.80479,-0.000254595,-0.0464276,0.639967,-0.342597,0.100049,-0.205064,-0.34548,0.10006,-0.204832
0.01072,0.408403,0.000238,2.86171,0.95168,5.86601,-0.1,-1.3,0,0.000240624,1.88357,-1.81486,-0.00114297,-0.0268296,0.244896,0.000294617,1.88256,-1.80414,-0.000259864,-0.047532,0.653299,-0.342669,0.100049,-0.205052,-0.345664,0.10006,-0.204814
0.01114,0.407668,0.000264,2.85736,0.900199,5.87509,-0.1,-1.3,0,0.000240624,1.88351,-1.81462,-0.00114297,-0.0246038,0.258912,0.000294359,1.88251,-1.80348,-0.000265098,-0.0486028,0.66658,-0.342729,0.100049,-0.20506,-0.345851,0.10006,-0.204796
0.01158,0.423243,0.00027,2.8544,0.892587,5.92669,-0.1,-1.3,0,0.000240624,1.88351,-1.81438,-0.00120312,-0.0214156,0.256626,0.000294095,1.88245,-1.8028,-0.000270347,-0.0497145,0.679869,-0.342801,0.100049,-0.205047,-0.346043,0.10006,-0.204777
0.01204,0.435126,0.000275,2.85571,0.923151,5.97938,-0.1,-1.3,0,0.000240624,1.88351,-1.81414,-0.00114297,-0.021596,0.25801,0.000293827,1.8824,-1.8021,-0.000275587,-0.0508302,0.693136,-0.342873,0.100049,-0.205034,-0.346237,0.10006,-0.204759
0.01243,0.435893,0.00028,2.85371,0.920399,5.99785,-0.1,-1.3,0,0.000240624,1.88351,-1.81383,-0.00120312,-0.0213554,0.270522,0.000293553,1.88234,-1.8014,-0.00028082,-0.0519892,0.706415,-0.342963,0.100049,-0.205019,-0.346436,0.10006,-0.204739
0.01291,0.437835,0.000306,2.84669,0.899189,6.00707,-0.1,-1.3,0,0.000240624,1.88345,-1.81359,-0.00120312,-0.0167234,0.281771,0.000293275,1.88228,-1.80068,-0.000286011,-0.0530725,0.719606,-0.343022,0.100049,-0.205026,-0.346638,0.10006,-0.20472
0.01335,0.460273,0.000311,2.84812,0.96517,6.08582,-0.1,-1.3,0,0.000240624,1.88345,-1.81329,-0.00114297,-0.0158812,0.272567,0.000292991,1.88222,-1.79994,-0.000291223,-0.0542406,0.73284,-0.343112,0.100049,-0.205011,-0.346844,0.10006,-0.2047
0.01379,0.467048,0.000315,2.84841,0.987241,6.12322,-0.1,-1.3,0,0.000240624,1.88345,-1.81299,-0.00120312,-0.0160015,0.279004,0.000292702,1.88215,-1.7992,-0.000296425,-0.0554138,0.746052,-0.343202,0.100049,-0.204995,-0.347054,0.10006,-0.20468
0.01425,0.468807,0.00032,2.84699,0.990708,6.14602,-0.1,-1.3,0,0.000240624,1.88345,-1.81269,-0.00114297,-0.0160015,0.290434,0.000292407,1.88209,-1.79844,-0.000301615,-0.0565921,0.759241,-0.343292,0.100049,-0.204979,-0.347268,0.10006,-0.204659
0.01479,0.477243,0.000328,2.8465,1.01467,6.18684,-0.1,-1.3,0,0.000240624,1.88345,-1.81245,-0.00114297,-0.0152797,0.295126,0.000292108,1.88202,-1.79766,-0.00030679,-0.0577322,0.772369,-0.343364,0.100049,-0.204966,-0.347485,0.10006,-0.204638
0.01527,0.489481,0.000334,2.84286,1.033,6.22952,-0.1,-1.3,0,0.000240624,1.88345,-1.81215,-0.00120312,-0.0122117,0.296028,0.000291803,1.88195,-1.79688,-0.000311959,-0.0589197,0.785509,-0.343454,0.100049,-0.20495,-0.347706,0.10006,-0.204616
0.01578,0.498565,0.000339,2.84011,1.04846,6.26658,-0.1,-1.3,0,0.000240624,1.88345,-1.81185,-0.00114297,-0.0101062,0.300059,0.000291494,1.88188,-1.79607,-0.000317116,-0.0601121,0.798624,-0.343543,0.100049,-0.204934,-0.34793,0.10006,-0.204595
0.01623,0.488534,0.000342,2.83368,1.00042,6.25022,-0.1,-1.3,0,0.000240624,1.88345,-1.81149,-0.00120312,-0.00866248,0.323219,0.000291179,1.88181,-1.79526,-0.000322266,-0.0613547,0.811753,-0.343651,0.100049,-0.204915,-0.348158,0.10006,-0.204573
0.01676,0.504607,0.000349,2.83447,1.0481,6.31111,-0.1,-1.3,0,0.000240624,1.88345,-1.81119,-0.00120312,-0.00757967,0.320211,0.000290859,1.88174,-1.79443,-0.0003274,-0.0625574,0.824818,-0.343741,0.100049,-0.204899,-0.34839,0.100059,-0.20455
0.01724,0.504212,0.000352,2.83083,1.03675,6.32468,-0.1,-1.3,0,0.000240624,1.88345,-1.81083,-0.00114297,-0.00673748,0.333686,0.000290534,1.88166,-1.79359,-0.000332526,-0.0638115,0.837898,-0.343849,0.100049,-0.204879,-0.348625,0.100059,-0.204527
0.01779,0.499478,0.000359,2.82746,1.01583,6.32763,-0.1,-1.3,0,0.000240624,1.88345,-1.81053,-0.00120312,-0.00601561,0.351432,0.000290204,1.88159,-1.79274,-0.000337636,-0.0650242,0.85091,-0.343939,0.100049,-0.204863,-0.348864,0.100059,-0.204504
0.0183,0.515753,0.000363,2.82823,1.06398,6.39026,-0.1,-1.3,0,0.000240624,1.88345,-1.81017,-0.00120312,-0.00547421,0.348184,0.000289869,1.88151,-1.79187,-0.000342738,-0.0662897,0.863937,-0.344047,0.100049,-0.204844,-0.349107,0.100059,-0.204481
0.01882,0.505473,0.000367,2.82328,1.02326,6.37725,-0.1,-1.3,0,0.000240624,1.88345,-1.8098,-0.00114297,-0.00499296,0.371464,0.000289529,1.88143,-1.79098,-0.000347827,-0.067561,0.876937,-0.344154,0.100049,-0.204824,-0.349353,0.100059,-0.204457
0.01935,0.519529,0.000372,2.82433,1.06694,6.43447,-0.1,-1.3,0,0.000240624,1.88345,-1.80944,-0.00120312,-0.00463202,0.370381,0.000289184,1.88135,-1.79009,-0.000352904,-0.0688382,0.88991,-0.344262,0.100049,-0.204805,-0.349603,0.100059,-0.204433
0.01984,0.528126,0.000374,2.82344,1.08931,6.47497,-0.1,-1.3,0,0.000240624,1.88345,-1.80902,-0.00114297,-0.00427108,0.374773,0.000288833,1.88126,-1.78918,-0.000357974,-0.0701714,0.902899,-0.344388,0.100049,-0.204782,-0.349857,0.100059,-0.204408
0.01998,0.517712,0.000356,2.81569,1.03133,6.45329,-0.1,-1.3,0,0.000240624,1.88345,-1.80824,-0.00120312,-0.00372968,0.398414,0.000288478,1.88118,-1.78826,-0.000363066,-0.0718176,0.916126,-0.344621,0.100049,-0.204739,-0.350114,0.100059,-0.204383
0.02092,0.530337,0.000381,2.82277,1.10075,6.51529,-0.1,-1.3,0,0.000240624,1.88345,-1.80824,-0.00120312,-0.00372968,0.398414,0.000288118,1.88109,-1.78732,-0.000368069,-0.0728072,0.928751,-0.344621,0.100049,-0.204739,-0.350374,0.100059,-0.204358
0.02145,0.532113,0.000384,2.81687,1.08687,6.53757,-0.1,-1.3,0,0.000240624,1.88345,-1.80782,-0.00114297,-0.00354921,0.409543,0.000287752,1.881,-1.78637,-0.000373099,-0.0741607,0.941656,-0.344747,0.100049,-0.204717,-0.350638,0.100059,-0.204333
0.02199,0.534945,0.000387,2.81619,1.09538,6.56258,-0.1,-1.3,0,0.000240624,1.88345,-1.8074,-0.00120312,-0.00330859,0.419589,0.000287382,1.88091,-1.78541,-0.000378116,-0.075521,0.954534,-0.344873,0.100049,-0.204694,-0.350906,0.100059,-0.204307
0.02255,0.541477,0.000391,2.81553,1.11381,6.59856,-0.1,-1.3,0,0.000240624,1.88345,-1.80698,-0.00120312,-0.00312812,0.425905,0.000287007,1.88081,-1.78443,-0.000383119,-0.076888,0.967382,-0.344999,0.100049,-0.204671,-0.351177,0.100059,-0.20428
0.02312,0.544128,0.000393,2.81392,1.11928,6.62379,-0.1,-1.3,0,0.000240624,1.88345,-1.80656,-0.00114297,-0.00300781,0.436072,0.000286626,1.88072,-1.78344,-0.000388109,-0.0782617,0.9802,-0.345124,0.100049,-0.204647,-0.351452,0.100059,-0.204254
0.02369,0.55403,0.000397,2.81418,1.1497,6.66973,-0.1,-1.3,0,0.000240624,1.88345,-1.80613,-0.00120312,-0.00282734,0.438959,0.000286241,1.88062,-1.78244,-0.000393084,-0.079642,0.992989,-0.34525,0.100049,-0.204624,-0.35173,0.100058,-0.204227
0.02423,0.558349,0.000398,2.81245,1.15839,6.6988,-0.1,-1.3,0,0.000240624,1.88345,-1.80565,-0.00114297,-0.00270702,0.447441,0.000285851,1.88052,-1.78142,-0.000398051,-0.0810845,1.00579,-0.345394,0.100049,-0.204598,-0.352012,0.100058,-0.2042
0.02484,0.557363,0.000402,2.81061,1.1538,6.71405,-0.1,-1.3,0,0.000240624,1.88345,-1.80523,-0.00114297,-0.00258671,0.461157,0.000285456,1.88042,-1.78039,-0.000402998,-0.0824783,1.01852,-0.345519,0.100049,-0.204574,-0.352298,0.100058,-0.204172
0.0254,0.569151,0.000404,2.81076,1.18812,6.76478,-0.1,-1.3,0,0.000240624,1.88345,-1.80475,-0.00120312,-0.0024664,0.462119,0.000285055,1.88031,-1.77935,-0.000407936,-0.0839356,1.03127,-0.345663,0.100049,-0.204548,-0.352586,0.100058,-0.204144
0.02598,0.56598,0.000405,2.80784,1.17366,6.77303,-0.1,-1.3,0,0.000240624,1.88345,-1.80427,-0.00114297,-0.00240624,0.478,0.00028465,1.88021,-1.77829,-0.00041286,-0.0854005,1.04398,-0.345806,0.100049,-0.204521,-0.352879,0.100058,-0.204116
0.02657,0.576554,0.000407,2.80824,1.20617,6.82057,-0.1,-1.3,0,0.000240624,1.88345,-1.80379,-0.00120312,-0.00228593,0.480106,0.00028424,1.8801,-1.77722,-0.000417769,-0.0868728,1.05666,-0.34595,0.100049,-0.204494,-0.353174,0.100058,-0.204087
0.02717,0.581745,0.000409,2.80732,1.22046,6.85303,-0.1,-1.3,0,0.000240624,1.88345,-1.80331,-0.00120312,-0.00222578,0.487565,0.000283826,1.87999,-1.77614,-0.000422662,-0.0883525,1.06931,-0.346094,0.100049,-0.204467,-0.353474,0.100058,-0.204058
0.02779,0.58877,0.000412,2.80664,1.24073,6.89065,-0.1,-1.3,0,0.000240624,1.88345,-1.80283,-0.00114297,-0.00210546,0.49316,0.000283406,1.87988,-1.77504,-0.000427541,-0.0898395,1.08193,-0.346237,0.100049,-0.204441,-0.353776,0.100058,-0.204029
0.02835,0.588537,0.000411,2.80394,1.23344,6.90662,-0.1,-1.3,0,0.000240624,1.88345,-1.80228,-0.00120312,-0.00204531,0.506033,0.000282981,1.87976,-1.77393,-0.000432411,-0.0913942,1.09457,-0.346399,0.100049,-0.20441,-0.354082,0.100058,-0.203999
0.02899,0.589116,0.000414,2.80237,1.2343,6.92626,-0.1,-1.3,0,0.000240624,1.88345,-1.8018,-0.00114297,-0.00198515,0.518004,0.000282552,1.87964,-1.77281,-0.000437259,-0.0928961,1.10712,-0.346542,0.100049,-0.204383,-0.354392,0.100058,-0.203969
0.02959,0.594226,0.000414,2.80068,1.24503,6.9578,-0.1,-1.3,0,0.000240624,1.88345,-1.80126,-0.00114297,-0.001925,0.525464,0.000282117,1.87953,-1.77167,-0.000442098,-0.0944669,1.11969,-0.346704,0.100049,-0.204353,-0.354705,0.100058,-0.203939
0.0302,0.602315,0.000414,2.80061,1.26931,6.99794,0,0,0,0.000240624,1.88345,-1.80072,-0.00120312,-0.00186484,0.529915,0.000281678,1.8794,-1.77052,-0.000446921,-0.0960458,1.13223,-0.346865,0.100049,-0.204322,-0.355021,0.100057,-0.203908
0.03088,0.617051,0.000418,2.80239,1.31922,7.05847,0,0,0,0.000240624,1.88345,-1.80024,-0.00114297,-0.00180468,0.527629,0.000281234,1.87928,-1.76936,-0.000451721,-0.0975697,1.14468,-0.347008,0.100049,-0.204295,-0.355341,0.100057,-0.203877
0.03152,0.614422,0.000418,2.79889,1.30336,7.06826,0,0,0,0.000240624,1.88345,-1.7997,-0.00120312,-0.00174453,0.542728,0.000280785,1.87915,-1.76818,-0.000456512,-0.099164,1.15715,-0.34717,0.100049,-0.204264,-0.355664,0.100057,-0.203846
0.03211,0.617948,0.000416,2.79696,1.30879,7.09447,-0.1,-1.3,0,0.000240624,1.88345,-1.7991,-0.00120312,-0.00168437,0.551692,0.000280331,1.87902,-1.76699,-0.000461294,-0.100831,1.16964,-0.347349,0.100049,-0.20423,-0.35599,0.100057,-0.203814
0.03276,0.625596,0.000416,2.79705,1.33375,7.13381,-0.1,-1.3,0,0.000240624,1.88345,-1.79855,-0.00114297,-0.00162421,0.556444,0.000279873,1.87889,-1.76579,-0.000466052,-0.102441,1.18204,-0.347511,0.100049,-0.204199,-0.35632,0.100057,-0.203783
0.03344,0.631399,0.000417,2.79619,1.3498,7.16829,-0.1,-1.3,0,0.000240624,1.88345,-1.79801,-0.00120312,-0.00162421,0.563001,0.00027941,1.87876,-1.76457,-0.000470794,-0.10406,1.1944,-0.347672,0.100049,-0.204167,-0.356653,0.100057,-0.20375
0.03413,0.631638,0.000418,2.79389,1.34665,7.18673,-0.1,-1.3,0,0.000240624,1.88345,-1.79747,-0.00120312,-0.00156406,0.575092,0.000278942,1.87862,-1.76334,-0.000475518,-0.105685,1.20673,-0.347833,0.100049,-0.204136,-0.356989,0.100057,-0.203718
0.03477,0.655838,0.000417,2.79687,1.42396,7.27254,-0.1,-1.3,0,0.000240624,1.88345,-1.79687,-0.00114297,-0.0015039,0.563242,0.000278469,1.87848,-1.7621,-0.000480234,-0.107386,1.21908,-0.348012,0.100049,-0.204102,-0.357329,0.100057,-0.203685
0.03549,0.652147,0.000418,2.79445,1.41041,7.28018,-0.1,-1.3,0,0.000240624,1.88345,-1.79633,-0.00120312,-0.0015039,0.579183,0.000277992,1.87834,-1.76084,-0.000484924,-0.109027,1.23133,-0.348174,0.100049,-0.20407,-0.357672,0.100057,-0.203652
0.03616,0.652867,0.000417,2.79132,1.40511,7.2991,-0.1,-1.3,0,0.000240624,1.88345,-1.79573,-0.00114297,-0.00144375,0.590733,0.00027751,1.8782,-1.75957,-0.000489605,-0.110743,1.2436,-0.348353,0.100049,-0.204035,-0.358018,0.100057,-0.203618
0.03684,0.65103,0.000416,2.78851,1.39435,7.31076,-0.1,-1.3,0,0.000240624,1.88345,-1.79513,-0.00114297,-0.00138359,0.60481,0.000277023,1.87805,-1.75829,-0.000494268,-0.112468,1.25584,-0.348532,0.100049,-0.204,-0.358367,0.100056,-0.203584
0.03752,0.665938,0.000415,2.78999,1.44219,7.37067,-0.1,-1.3,0,0.000240624,1.88345,-1.79452,-0.00120312,-0.00138359,0.602102,0.000276531,1.8779,-1.757,-0.000498914,-0.114202,1.26804,-0.348711,0.100049,-0.203965,-0.35872,0.100056,-0.20355
0.03817,0.654276,0.00041,2.78367,1.39282,7.35319,-0.1,-1.3,0,0.000240624,1.88345,-1.79386,-0.00114297,-0.00132343,0.625984,0.000276035,1.87775,-1.75569,-0.000503551,-0.116013,1.28026,-0.348908,0.100049,-0.203926,-0.359076,0.100056,-0.203516
0.03889,0.674998,0.00041,2.78738,1.46419,7.42993,-0.1,-1.3,0,0.000240624,1.88345,-1.79326,-0.00120312,-0.00132343,0.617382,0.000275534,1.87759,-1.75437,-0.000508161,-0.117763,1.29238,-0.349087,0.100049,-0.203891,-0.359435,0.100056,-0.203481
0.03963,0.680701,0.00041,2.78613,1.47887,7.46364,-0.1,-1.3,0,0.000240624,1.88345,-1.79266,-0.00120312,-0.00126328,0.623759,0.000275029,1.87743,-1.75303,-0.000512753,-0.119521,1.30446,-0.349267,0.100049,-0.203856,-0.359797,0.100056,-0.203446
0.04032,0.676449,0.000406,2.78176,1.45605,7.46786,-0.1,-1.3,0,0.000240624,1.88345,-1.792,-0.00114297,-0.00126328,0.640121,0.000274519,1.87727,-1.75168,-0.000517335,-0.121358,1.31657,-0.349464,0.100049,-0.203816,-0.360163,0.100056,-0.20341
0.04102,0.679726,0.000402,2.7802,1.4625,7.49354,-0.1,-1.3,0,0.000240624,1.88345,-1.79134,-0.00120312,-0.00120312,0.648904,0.000274004,1.87711,-1.75032,-0.0005219,-0.123204,1.32863,-0.34966,0.100049,-0.203777,-0.360532,0.100056,-0.203375
0.04172,0.683274,0.000399,2.77839,1.46943,7.52025,-0.1,-1.3,0,0.000240624,1.88345,-1.79067,-0.00114297,-0.00120312,0.657386,0.000273484,1.87694,-1.74895,-0.000526445,-0.125059,1.34066,-0.349857,0.100049,-0.203738,-0.360904,0.100056,-0.203339
0.04245,0.695805,0.000396,2.77903,1.50822,7.57278,-0.1,-1.3,0,0.000240624,1.88345,-1.79001,-0.00114297,-0.00120312,0.656845,0.000272961,1.87677,-1.74756,-0.000530972,-0.126922,1.35265,-0.350054,0.100049,-0.203698,-0.361279,0.100055,-0.203302
0.04319,0.70185,0.000393,2.77801,1.52395,7.60668,-0.1,-1.3,0,0.000240624,1.88345,-1.78935,-0.00120312,-0.00114297,0.66274,0.000272432,1.8766,-1.74616,-0.000535481,-0.128794,1.36459,-0.350251,0.100049,-0.203659,-0.361657,0.100055,-0.203266
0.04394,0.70605,0.00039,2.77637,1.53349,7.63558,-0.1,-1.3,0,0.000240624,1.88345,-1.78869,-0.00114297,-0.00114297,0.67044,0.000271899,1.87643,-1.74475,-0.00053997,-0.130674,1.37649,-0.350448,0.100049,-0.203619,-0.362038,0.100055,-0.203229
0.04471,0.703413,0.000387,2.77305,1.51871,7.64483,0,0,0,0.000240624,1.88345,-1.78803,-0.00120312,-0.00108281,0.684937,0.000271361,1.87625,-1.74332,-0.00054444,-0.132562,1.38835,-0.350645,0.100049,-0.203579,-0.362422,0.100055,-0.203192
0.04542,0.716085,0.000381,2.77299,1.55463,7.69686,0,0,0,0.000240624,1.88345,-1.78731,-0.00120312,-0.00108281,0.684155,0.000270819,1.87607,-1.74189,-0.0005489,-0.134534,1.40024,-0.35086,0.100049,-0.203535,-0.36281,0.100055,-0.203154
0.04615,0.715593,0.000375,2.77014,1.54713,7.71128,0,0,0,0.000240624,1.88345,-1.78658,-0.00114297,-0.00108281,0.696487,0.000270273,1.87588,-1.74043,-0.000553341,-0.136515,1.41208,-0.351074,0.100049,-0.203491,-0.3632,0.100055,-0.203116
0.04623,0.715219,0.000329,2.75856,1.4961,7.7116,0,0,0,0.000240624,1.88345,-1.7852,-0.00114297,-0.00102265,0.709421,0.000269722,1.8757,-1.73897,-0.000557874,-0.139357,1.42464,-0.351485,0.100049,-0.203407,-0.363594,0.100055,-0.203078
0.04771,0.726159,0.000367,2.77718,1.61119,7.77406,0,0,0,0.000240624,1.88345,-1.7852,-0.00114297,-0.00102265,0.709421,0.000269166,1.87551,-1.73749,-0.000562154,-0.140426,1.43558,-0.351485,0.100049,-0.203407,-0.363991,0.100055,-0.20304
0.04848,0.730109,0.000362,2.76306,1.57071,7.80214,0,0,0,0.000240624,1.88345,-1.78448,-0.00114297,-0.00102265,0.717181,0.000268606,1.87531,-1.736,-0.000566536,-0.142433,1.44729,-0.3517,0.100049,-0.203363,-0.36439,0.100055,-0.203001
0.04926,0.732334,0.000356,2.76337,1.58198,7.82438,0,0,0,0.000240624,1.88345,-1.78376,-0.00120312,-0.000962498,0.726626,0.000268042,1.87512,-1.7345,-0.000570898,-0.144448,1.45896,-0.351915,0.100049,-0.203318,-0.364793,0.100054,-0.202962
0.04999,0.73477,0.000347,2.76026,1.58038,7.8463,0,0,0,0.000240624,1.88345,-1.78297,-0.00114297,-0.000962498,0.73589,0.000267473,1.87492,-1.73298,-0.00057525,-0.146551,1.47066,-0.352147,0.100049,-0.20327,-0.365199,0.100054,-0.202923
0.0508,0.7422,0.000342,2.75813,1.60237,7.88358,0,0,0,0.000240624,1.88345,-1.78225,0,-0.000962498,0.74004,0.0002669,1.87472,-1.73145,-0.000579571,-0.148583,1.48224,-0.352361,0.100049,-0.203225,-0.365607,0.100054,-0.202883
0.05162,0.755725,0.000336,2.75873,1.64364,7.93872,0,0,0,0.000240624,1.88345,-1.78153,0,-0.000962498,0.738055,0.000266322,1.87451,-1.72991,-0.000583872,-0.150622,1.49378,-0.352576,0.100049,-0.20318,-0.366019,0.100054,-0.202844
0.05239,0.744185,0.000328,2.75179,1.59205,7.92073,0,0,0,0.000240624,1.88345,-1.78075,0,-0.000902342,0.761155,0.00026574,1.8743,-1.72836,-0.000588163,-0.152751,1.50534,-0.352808,0.100049,-0.203131,-0.366433,0.100054,-0.202803
0.05324,0.755023,0.000323,2.75277,1.6283,7.96831,0,0,0,0.000240624,1.88345,-1.78003,0,-0.000902342,0.761757,0.000265154,1.87409,-1.72679,-0.000592423,-0.154807,1.51678,-0.353022,0.100049,-0.203086,-0.366851,0.100054,-0.202763
0.05403,0.762222,0.000315,2.7508,1.64315,8.00429,0,0,0,0.000240624,1.88345,-1.77924,0,-0.000902342,0.766028,0.000264563,1.87387,-1.72521,-0.000596672,-0.156952,1.52825,-0.353255,0.100049,-0.203037,-0.367271,0.100054,-0.202722
0.05484,0.741709,0.000306,2.74228,1.56336,7.96101,0,0,0,0.000240624,1.88345,-1.77846,0,-0.000902342,0.797971,0.000263969,1.87365,-1.72362,-0.000600901,-0.159106,1.53968,-0.353487,0.100049,-0.202987,-0.367695,0.100054,-0.202681
0.05567,0.740456,0.000298,2.73875,1.55112,7.97269,0,0,0,0.000240624,1.88345,-1.77768,0,-0.000842186,0.810604,0.000263369,1.87343,-1.72201,-0.000605108,-0.161268,1.55106,-0.353719,0.100049,-0.202938,-0.368121,0.100053,-0.20264
0.0565,0.773082,0.000289,2.74474,1.66068,8.08157,0,0,0,0.000240624,1.88345,-1.7769,0,-0.000842186,0.789308,0.000262766,1.8732,-1.7204,-0.000609294,-0.163438,1.56239,-0.353951,0.100049,-0.202888,-0.36855,0.100053,-0.202599
0.05735,0.778466,0.000281,2.74316,1.67283,8.11261,-0.1,-1.3,0,0.000240624,1.88345,-1.77612,0,-0.000842186,0.795204,0.000262158,1.87297,-1.71877,-0.000613459,-0.165616,1.57367,-0.354183,0.100049,-0.202838,-0.368982,0.100053,-0.202557
0.05815,0.790017,0.000269,2.74244,1.70291,8.16001,-0.1,-1.3,0,0.000240624,1.88345,-1.77527,0,-0.000842186,0.794963,0.000261546,1.87274,-1.71712,-0.000617614,-0.167887,1.58498,-0.354433,0.100049,-0.202784,-0.369416,0.100053,-0.202515
0.05902,0.753744,0.000262,2.73006,1.56933,8.07197,-0.1,-1.3,0,0.000240624,1.88345,-1.77449,0,-0.000842186,0.842426,0.00026093,1.8725,-1.71547,-0.000621735,-0.170081,1.59617,-0.354665,0.100049,-0.202734,-0.369854,0.100053,-0.202472
0.05985,0.770548,0.000249,2.73043,1.61683,8.13434,-0.1,-1.3,0,0.000240624,1.88345,-1.77365,0,-0.000782029,0.836832,0.00026031,1.87226,-1.7138,-0.000625847,-0.172368,1.60738,-0.354914,0.100049,-0.202679,-0.370294,0.100053,-0.20243
0.06069,0.770579,0.000238,2.72737,1.60934,8.14895,-0.1,-1.3,0,0.000240624,1.88345,-1.77281,0,-0.000782029,0.847961,0.000259685,1.87202,-1.71212,-0.000629936,-0.174663,1.61854,-0.355164,0.100049,-0.202625,-0.370737,0.100053,-0.202387
0.06154,0.79343,0.000226,2.73057,1.6831,8.22888,-0.1,-1.3,0,0.000240624,1.88345,-1.77197,0,-0.000782029,0.83623,0.000259056,1.87177,-1.71043,-0.000634004,-0.176967,1.62966,-0.355414,0.100049,-0.20257,-0.371183,0.100052,-0.202344
